project_number,subproject_number,subproject,report_path,last_modified
1502000,1650,1502000.1650,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1650\IssuedDocuments\Final Report\T+T-2023-IAG-C0915759-Final Report.docx,2023-08-29
1502000,1651,1502000.1651,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1651\IssuedDocuments\Final Report\T+T_2023-IAG-C4311811_Final Report.docx,2023-07-28
1502000,1653,1502000.1653,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1653\IssuedDocuments\Final report\T+T-2023-IAG-C4310950-Final Report.docx,2023-10-11
1502000,1655,1502000.1655,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1655\IssuedDocuments\Final Report\T+T_2023-IAG-C4335128_Final Report.docx,2023-08-20
1502000,1656,1502000.1656,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1656\IssuedDocuments\Final Report\T+T_2023-IAG-C4428258_Final Report .docx,2023-07-03
1502000,1657,1502000.1657,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1657\IssuedDocuments\Final\T+T_2023-IAG-C4458349_Final Report.docx,2023-09-11
1502000,1658,1502000.1658,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1658\IssuedDocuments\Final report\T+T-2023-IAG-C0855295-Final report.docx,2023-10-10
1502000,1660,1502000.1660,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1660\IssuedDocuments\Final Report\T+T-2023-IAG-C0890993-Final Report.docx,2024-02-07
1502000,1661,1502000.1661,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1661\IssuedDocuments\Final report\T+T-2023-IAG-C4439803-Final report.docx,2023-10-09
1502000,1662,1502000.1662,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1662\IssuedDocuments\Final Report\T+T_2023_IAG-C4343046_Final Report.docx,2023-09-04
1502000,1663,1502000.1663,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1663\IssuedDocuments\T+T_2023-IAG-C4362448_Final Report.docx,2024-01-31
1502000,1664,1502000.1664,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1664\IssuedDocuments\Final Report_V3\T+T_2023-IAG-C4393814_Final Report_V3.docx,2024-02-11
1502000,1666,1502000.1666,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1666\IssuedDocuments\Final Report\T+T-2023-IAG-C0898677-Final report.docx,2024-02-22
1502000,1667,1502000.1667,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1667\IssuedDocuments\Final Report V2\T+T_2023_IAG-C0920640_Final Report V2.docx,2024-01-08
1502000,1669,1502000.1669,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1669\IssuedDocuments\Final Report V2\T+T-2023-IAG-8111282-Final report V2.docx,2024-07-03
1502000,1670,1502000.1670,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1670\IssuedDocuments\Final Report\T+T_2023_IAG-C4458724_Final Report.docx,2023-09-28
1502000,1671,1502000.1671,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1671\IssuedDocuments\Final Report_v2\T+T_2023-IAG-C8117545-Final Report_v2.docx,2024-03-06
1502000,1672,1502000.1672,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1672\IssuedDocuments\Final Report\T+T_2023_IAG-C4443028_Final Report.docx,2023-07-27
1502000,1673,1502000.1673,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1673\IssuedDocuments\Final Report\T+T_2023_IAG-C0918805_Final Report.docx,2023-08-15
1502000,1674,1502000.1674,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1674\IssuedDocuments\Final Report\T+T_2023-IAG-8093381_Final Report.docx,2023-07-17
1502000,1675,1502000.1675,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1675\IssuedDocuments\Final Report v2\T+T_2023-IAG-C4436666_Final Report_V2.docx,2023-08-16
1502000,1676,1502000.1676,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1676\IssuedDocuments\Final report\T+T-2023-IAG-C4351983-Final report.docx,2023-11-03
1502000,1677,1502000.1677,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1677\IssuedDocuments\Final Report\T+T_2022_IAG_C4346982_Report.docx,2023-10-05
1502000,1678,1502000.1678,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1678\IssuedDocuments\Final report\T+T-2023-IAG-C0798099-Final report.docx,2023-09-04
1502000,1681,1502000.1681,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1681\IssuedDocuments\Additional Request Apr 2025\T+T-2023-IAG-C0899341-Final Report V4.docx,2025-10-01
1502000,1683,1502000.1683,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1683\IssuedDocuments\Final Report\T+T-2023-IAG-C4328189-Final Report.docx,2023-12-15
1502000,1684,1502000.1684,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1684\IssuedDocuments\Final Report\T+T-2023-IAG-C4435566-Final Report.docx,2023-12-14
1502000,1685,1502000.1685,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1685\IssuedDocuments\T+T_2023-IAG-C4435594_Final Report v1.docx,2024-03-26
1502000,1686,1502000.1686,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1686\IssuedDocuments\Final Report\T+T-2023-IAG-C4363561-Final report.docx,2024-01-18
1502000,1687,1502000.1687,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1687\IssuedDocuments\Final report\T+T-2023-IAG-C4325465-Final report V2.docx,2023-12-06
1502000,1688,1502000.1688,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1688\IssuedDocuments\Final report\T+T-2023-IAG-C0859762-Final report.docx,2023-07-13
1502000,1689,1502000.1689,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1689\IssuedDocuments\Final Report V4\T+T_2023_IAG-C0997099_Final Report V4.docx,2024-02-12
1502000,1690,1502000.1690,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1690\IssuedDocuments\Final Report\T+T_2023_IAG-C0910138_Final Report.docx,2023-08-17
1502000,1691,1502000.1691,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1691\IssuedDocuments\Final Report\T+T_2023_IAG-C0911044_Final Report.docx,2023-08-17
1502000,1692,1502000.1692,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1692\IssuedDocuments\Final report\T+T-2023-IAG-C0917129-Final Report.docx,2023-09-11
1502000,1693,1502000.1693,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1693\IssuedDocuments\Final Report V2\T+T_2023-IAG-C4421092_Final Report V2.docx,2024-02-22
1502000,1694,1502000.1694,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1694\IssuedDocuments\Final Report\T+T_2023-IAG-C0914992-Final Report.docx,2023-07-18
1502000,1696,1502000.1696,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1696\IssuedDocuments\Final Report\T+T_2022_IAG_C0903638_Report.docx,2023-08-30
1502000,1698,1502000.1698,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1698\IssuedDocuments\Final Report\T+T-2023-IAG-C4336688-Final report V2.docx,2024-06-09
1502000,1699,1502000.1699,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1699\IssuedDocuments\Final report\T+T-2023-IAG-C0879114-Final report.docx,2023-11-09
1502000,1700,1502000.1700,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1700\IssuedDocuments\Final report\T+T-2023-IAG-C0869189-Final Report V2.docx,2023-10-10
1502000,1701,1502000.1701,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1701\IssuedDocuments\Final Report\T+T_2023-IAG-C4417858_Final Report.docx,2023-08-18
1502000,1702,1502000.1702,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1702\IssuedDocuments\Final Report\T+T-2023-IAG-8124277-Final Report.docx,2023-10-10
1502000,1703,1502000.1703,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1703\IssuedDocuments\Final report\T+T-2023-IAG-C4443999-Final report.docx,2023-08-28
1502000,1704,1502000.1704,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1704\IssuedDocuments\Extra request January 2024\T+T-2023-IAG-C0912705-Final report V4.docx,2024-05-13
1502000,1706,1502000.1706,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1706\IssuedDocuments\FInal Report\T+T-2023-IAG-C4351709_Final Report.docx,2023-11-13
1502000,1708,1502000.1708,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1708\IssuedDocuments\Final Report\T+T_2023-IAG-C4346024_Final Report.docx,2023-08-11
1502000,1709,1502000.1709,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1709\IssuedDocuments\Final Report\T+T_2023_IAG-C4431369_Report.docx,2023-08-31
1502000,1710,1502000.1710,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1710\IssuedDocuments\Final Report\T+T_2023_IAG-C0925766_Report.docx,2023-08-08
1502000,1711,1502000.1711,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1711\IssuedDocuments\Final report\T+T-2023-IAG-C4357206-Final report.docx,2023-09-11
1502000,1712,1502000.1712,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1712\IssuedDocuments\Final Report\T+T_2023-IAG-C0877607_Final Report.docx,2023-09-28
1502000,1713,1502000.1713,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1713\IssuedDocuments\Final report\T+T-2023-IAG-C4379770-Final report.docx,2023-11-03
1502000,1714,1502000.1714,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1714\IssuedDocuments\Final Report\T+T-2023-IAG-C0881216-Final Report.docx,2024-03-13
1502000,1715,1502000.1715,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1715\IssuedDocuments\Final Report\T+T-2023-IAG-C0850630-Final Report V2.docx,2024-05-28
1502000,1716,1502000.1716,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1716\IssuedDocuments\Final report\T+T-2023-IAG-8104827-Final Report.docx,2023-10-11
1502000,1717,1502000.1717,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1717\IssuedDocuments\Final report\T+T-2023-IAG-C4319971-Final report V2.docx,2024-01-16
1502000,1718,1502000.1718,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1718\IssuedDocuments\Final report\T+T-2023-IAG-C0876413-Final report.docx,2023-11-28
1502000,1719,1502000.1719,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1719\IssuedDocuments\Final Report V5\T+T-2023-IAG-C0851556-Final Report V5.docx,2024-05-31
1502000,1720,1502000.1720,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1720\IssuedDocuments\Final report\T+T-2023-IAG-C0852269-Final report.docx,2023-10-04
1502000,1721,1502000.1721,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1721\IssuedDocuments\Final Report\T+T_2023-IAG-C4324064_Final Report.docx,2023-11-14
1502000,1722,1502000.1722,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1722\IssuedDocuments\Final Report\T+T_2023_IAG-8125325_Final Report.docx,2023-09-11
1502000,1723,1502000.1723,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1723\IssuedDocuments\Final Report V2\T+T_2023_IAG-C0920910 EQL_Final Report V2.docx,2023-12-01
1502000,1724,1502000.1724,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1724\IssuedDocuments\Final Report\T+T-2023-IAG-C4350194-Final Report V2.docx,2024-04-15
1502000,1725,1502000.1725,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1725\IssuedDocuments\Final Report\T+T_2023_IAG-C4452942_Final Report.docx,2023-09-11
1502000,1726,1502000.1726,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1726\IssuedDocuments\Final report\T+T-2023-IAG-C0917766-Final Report.docx,2023-09-06
1502000,1727,1502000.1727,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1727\IssuedDocuments\T+T_2023-IAG-8114988_Final Report.docx,2023-08-22
1502000,1728,1502000.1728,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1728\IssuedDocuments\Final Report\T+T_2023-IAG-C4422564_Report.docx,2023-09-04
1502000,1730,1502000.1730,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1730\IssuedDocuments\Final Report\T+T_2023_IAG-C4346819_Final report.docx,2024-04-29
1502000,1731,1502000.1731,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1731\IssuedDocuments\Final Report\T+T_2023_IAG-C4393761_Report.docx,2023-10-30
1502000,1732,1502000.1732,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1732\IssuedDocuments\Final Report\T+T_2023-IAG-C0923797_Final Report.docx,2024-03-26
1502000,1734,1502000.1734,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1734\IssuedDocuments\Final Report_V2\T+T_2023-IAG-C4305812_Final Report.V2.docx,2023-11-13
1502000,1735,1502000.1735,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1735\IssuedDocuments\Final Report V3\T+T_2023-IAG-C4434948_Final Report_V3.docx,2024-02-27
1502000,1737,1502000.1737,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1737\IssuedDocuments\Final Report\T+T_2023_IAG-8124482_Final Report.docx,2023-10-03
1502000,1738,1502000.1738,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1738\IssuedDocuments\Final Report V3\T+T_2023_IAG-C4460412_Final Report V3.docx,2024-01-24
1502000,1739,1502000.1739,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1739\IssuedDocuments\Final Report\T+T_2023_IAG-C4458325_Final Report.docx,2023-08-24
1502000,1740,1502000.1740,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1740\IssuedDocuments\Final Report\T+T_2023_IAG-C4464170_Final Report.docx,2024-02-02
1502000,1741,1502000.1741,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1741\IssuedDocuments\Final Report\T+T_2023-IAG-C0884912_Report.docx,2024-04-05
1502000,1742,1502000.1742,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1742\IssuedDocuments\Final Report\T+T-2023-IAG-C4342698-Final Report.docx,2024-01-15
1502000,1744,1502000.1744,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1744\IssuedDocuments\Final Report\T+T-2023-IAG-C0917598-Final report.docx,2024-03-18
1502000,1745,1502000.1745,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1745\IssuedDocuments\Final Report\T+T-2023-IAG-C4502001-Final report.docx,2024-01-12
1502000,1746,1502000.1746,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1746\IssuedDocuments\Extra Request Nov 2023\T+T-2023-IAG-C4343652-Final report V4.docx,2024-03-26
1502000,1747,1502000.1747,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1747\IssuedDocuments\Final Report V2\T+T_2023-IAG-C0933161_Final Report_V2.docx,2024-02-14
1502000,1748,1502000.1748,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1748\IssuedDocuments\Final report\T+T-2023-IAG-C4464436-Final report v3.docx,2024-03-22
1502000,1749,1502000.1749,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1749\IssuedDocuments\Final report\T+T-2023-IAG-C4472000-Final report.docx,2023-11-27
1502000,1750,1502000.1750,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1750\IssuedDocuments\Final report\T+T-2023-IAG-C4464145-Final report.docx,2023-11-02
1502000,1751,1502000.1751,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1751\IssuedDocuments\Final Report\T+T-2023-IAG-C0924363-Final report.docx,2024-02-20
1502000,1752,1502000.1752,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1752\IssuedDocuments\Final Report\T+T_IAG_2023_8126290_Final Report.docx,2023-09-20
1502000,1753,1502000.1753,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1753\IssuedDocuments\Final Report_V2\T+T_2023-IAG-C0859296_Final Report.docx,2023-12-08
1502000,1754,1502000.1754,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1754\IssuedDocuments\Extra request\Final Report\T+T_2023_IAG-C0884906_Extra request_Final Report.docx,2024-06-16
1502000,1755,1502000.1755,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1755\IssuedDocuments\Final Report\T+T-2023-IAG-C0929841-Final report.docx,2024-01-31
1502000,1756,1502000.1756,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1756\IssuedDocuments\Final Report\T+T-2023-IAG-C0879161-Final Report V2.docx,2024-04-04
1502000,1757,1502000.1757,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1757\IssuedDocuments\Final Report V2\T+T-2023-IAG-C4308210-Final report V2.docx,2024-02-12
1502000,1758,1502000.1758,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1758\IssuedDocuments\Final report\T+T-2023-IAG-8134947-Final report.docx,2023-10-30
1502000,1759,1502000.1759,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1759\IssuedDocuments\Final Report\T+T-2023-IAG-C0876640-Final report.docx,2024-01-21
1502000,1760,1502000.1760,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1760\IssuedDocuments\Final report\T+T-2023-IAG-C4433688-Final report.docx,2023-09-11
1502000,1762,1502000.1762,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1762\IssuedDocuments\Final\T+T_2023-IAG-C4453281_Final Report.docx,2023-12-01
1502000,1763,1502000.1763,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1763\IssuedDocuments\Final Report\T+T_2022_IAG-C4477007_Final Report.docx,2023-09-20
1502000,1764,1502000.1764,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1764\IssuedDocuments\Extra request March 2024\T+T_2023-IAG-C4341104_Extra request_Final Report .docx,2024-04-08
1502000,1765,1502000.1765,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1765\IssuedDocuments\Final Report\T+T_2023-IAG-C0883504_Final Report.docx,2024-01-24
1502000,1766,1502000.1766,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1766\IssuedDocuments\Final Report\T+T-2023-IAG-C4431164-Final Report.docx,2023-11-27
1502000,1768,1502000.1768,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1768\IssuedDocuments\Final Report Revised rev1\T+T-2023-IAG-C0927460-Final Report Revised.docx,2024-06-04
1502000,1770,1502000.1770,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1770\IssuedDocuments\Final Report\T+T-2023-IAG-C4526224-Final report.docx,2024-02-14
1502000,1771,1502000.1771,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1771\IssuedDocuments\Final report\T+T-2023-IAG-C4341421-Final report.docx,2023-11-07
1502000,1772,1502000.1772,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1772\IssuedDocuments\Final report\T+T-2023-IAG-C4409344-Final report.docx,2023-12-11
1502000,1773,1502000.1773,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1773\IssuedDocuments\Final Report\T+T-2023-IAG-C0926108-Final report V2.docx,2024-01-17
1502000,1774,1502000.1774,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1774\IssuedDocuments\Final Report\T+T_2023-IAG-C4384098_Final Report.docx,2024-01-17
1502000,1775,1502000.1775,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1775\IssuedDocuments\Final report V2 September 2024\T+T-2023-IAG-C0892887-Final report V2.docx,2024-09-23
1502000,1776,1502000.1776,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1776\IssuedDocuments\Final report V2\T+T-2023-IAG-C4450444-Final report V2.docx,2023-11-01
1502000,1778,1502000.1778,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1778\IssuedDocuments\Final report\T+T-2023-IAG-C4464106-Final report.docx,2023-11-02
1502000,1780,1502000.1780,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1780\IssuedDocuments\Revision 1\T+T_2023_IAG_C4481789_Final Report V2.docx,2024-07-02
1502000,1781,1502000.1781,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1781\IssuedDocuments\Final Report\T+T_2023-IAG-8120153_Final Report.docx,2023-08-21
1502000,1782,1502000.1782,\\ttgroup.local\corporate\Auckland\Projects\1502000\1502000.1782\IssuedDocuments\T+T_2022_IAG_C4482757_Report.docx,2023-08-31
